rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,delay_category,next_rental
558706,191061,mobile,ended,5.0,,,Late: 0-15 mins,False
558731,407607,connect,ended,194.0,,,Late: > 2 hours,False
558762,218964,mobile,ended,437.0,557353.0,630.0,Late: > 2 hours,True
558792,413740,mobile,ended,12.0,,,Late: 0-15 mins,False
558795,326449,mobile,ended,11.0,,,Late: 0-15 mins,False
558967,366164,connect,ended,36.0,,,Late: 30-60 mins,False
559032,340369,connect,ended,-40.0,,,Early,False
559146,412676,mobile,ended,308.0,,,Late: > 2 hours,False
559194,403197,mobile,ended,123.0,,,Late: > 2 hours,False
559235,403270,mobile,ended,-635.0,,,Early,False
559289,296967,connect,ended,38.0,,,Late: 30-60 mins,False
559359,285007,mobile,ended,73.0,,,Late: 1-2 hours,False
559379,290600,connect,ended,1.0,,,Late: 0-15 mins,False
559404,373436,mobile,ended,-689.0,,,Early,False
559420,308818,mobile,ended,136.0,,,Late: > 2 hours,False
559424,404133,connect,ended,-224.0,,,Early,False
559426,338927,mobile,ended,63.0,,,Late: 1-2 hours,False
559505,353459,mobile,ended,33.0,,,Late: 30-60 mins,False
559514,409906,mobile,ended,96.0,,,Late: 1-2 hours,False
559654,382124,mobile,ended,-1.0,,,Early,False
559725,362507,connect,ended,-91.0,557052.0,60.0,Early,True
559747,317214,mobile,ended,66.0,,,Late: 1-2 hours,False
559959,376601,mobile,ended,-383.0,559138.0,60.0,Early,True
560081,406245,connect,ended,-19.0,,,Early,False
557019,371937,mobile,ended,-197.0,,,Early,False
557204,356445,mobile,ended,1.0,,,Late: 0-15 mins,False
557260,412417,mobile,ended,15.0,,,Late: 15-30 mins,False
557381,409345,mobile,ended,14.0,,,Late: 0-15 mins,False
557533,366844,mobile,ended,-536.0,,,Early,False
557571,334006,connect,ended,7.0,,,Late: 0-15 mins,False
557598,241021,connect,ended,120.0,,,Late: > 2 hours,False
557651,293164,mobile,ended,12.0,,,Late: 0-15 mins,False
557668,413944,mobile,ended,9.0,,,Late: 0-15 mins,False
557951,372109,mobile,ended,-147.0,,,Early,False
557959,356454,mobile,ended,-30.0,,,Early,False
558198,412023,mobile,ended,358.0,,,Late: > 2 hours,False
558322,384813,mobile,ended,50.0,,,Late: 30-60 mins,False
558396,401991,mobile,ended,20.0,,,Late: 15-30 mins,False
558413,363936,mobile,ended,434.0,,,Late: > 2 hours,False
558421,380579,mobile,ended,15.0,,,Late: 15-30 mins,False
558528,406518,mobile,ended,1879.0,,,Late: > 2 hours,False
558606,242922,mobile,ended,-70.0,,,Early,False
558676,413525,mobile,ended,29.0,,,Late: 15-30 mins,False
558776,287544,mobile,ended,-48.0,,,Early,False
558850,289560,mobile,ended,1.0,,,Late: 0-15 mins,False
558901,413955,mobile,ended,48.0,,,Late: 30-60 mins,False
559047,392805,mobile,ended,288.0,546762.0,0.0,Late: > 2 hours,True
559059,407318,mobile,ended,-515.0,,,Early,False
559071,320481,mobile,ended,-61.0,,,Early,False
559304,398172,mobile,ended,15.0,,,Late: 15-30 mins,False
559321,363419,mobile,ended,233.0,,,Late: > 2 hours,False
559410,311943,mobile,ended,51.0,,,Late: 30-60 mins,False
559490,268787,mobile,ended,-20.0,552187.0,0.0,Early,True
559528,255576,connect,ended,9.0,558076.0,660.0,Late: 0-15 mins,True
559621,407389,mobile,ended,-577.0,,,Early,False
559675,335605,mobile,ended,129.0,,,Late: > 2 hours,False
559823,329924,mobile,ended,-37.0,,,Early,False
559900,366547,mobile,ended,107.0,,,Late: 1-2 hours,False
560246,404213,mobile,ended,57.0,,,Late: 30-60 mins,False
560310,369881,connect,ended,-34.0,,,Early,False
560383,224133,mobile,ended,72.0,,,Late: 1-2 hours,False
560849,403035,mobile,ended,67.0,,,Late: 1-2 hours,False
560945,354814,mobile,ended,-19.0,,,Early,False
560970,410832,mobile,ended,29.0,,,Late: 15-30 mins,False
561110,380128,mobile,ended,-22.0,,,Early,False
561117,389785,connect,ended,13.0,,,Late: 0-15 mins,False
561393,383443,connect,ended,-35.0,,,Early,False
561473,412862,mobile,ended,93.0,,,Late: 1-2 hours,False
561479,369536,mobile,ended,-201.0,,,Early,False
561609,385523,connect,ended,124.0,,,Late: > 2 hours,False
561851,290109,mobile,ended,-177.0,,,Early,False
562048,392147,mobile,ended,15.0,,,Late: 15-30 mins,False
562237,402803,mobile,ended,46.0,,,Late: 30-60 mins,False
562705,409113,mobile,ended,236.0,,,Late: > 2 hours,False
562721,348462,mobile,ended,11.0,,,Late: 0-15 mins,False
562824,331714,mobile,ended,15.0,,,Late: 15-30 mins,False
563048,350546,mobile,ended,-125.0,,,Early,False
563265,407334,mobile,ended,1065.0,,,Late: > 2 hours,False
563282,403787,mobile,ended,44.0,,,Late: 30-60 mins,False
563375,414201,mobile,ended,8.0,,,Late: 0-15 mins,False
563420,411175,mobile,ended,22.0,,,Late: 15-30 mins,False
563562,393982,mobile,ended,21.0,,,Late: 15-30 mins,False
563577,236059,mobile,ended,397.0,567616.0,90.0,Late: > 2 hours,True
563611,346381,mobile,ended,21.0,,,Late: 15-30 mins,False
563615,338335,mobile,ended,3.0,,,Late: 0-15 mins,False
563772,293910,mobile,ended,22.0,555354.0,510.0,Late: 15-30 mins,True
563776,336498,mobile,ended,522.0,,,Late: > 2 hours,False
563811,351597,connect,ended,131.0,,,Late: > 2 hours,False
563914,412731,mobile,ended,42.0,,,Late: 30-60 mins,False
563997,363387,mobile,ended,277.0,,,Late: > 2 hours,False
564021,329720,mobile,ended,119.0,,,Late: 1-2 hours,False
564096,310553,connect,ended,3.0,561903.0,0.0,Late: 0-15 mins,True
564140,371572,connect,ended,-137.0,,,Early,False
564340,387810,connect,ended,308.0,,,Late: > 2 hours,False
564511,368622,mobile,ended,-30.0,,,Early,False
564639,355446,mobile,ended,49.0,,,Late: 30-60 mins,False
564653,330967,mobile,ended,91.0,,,Late: 1-2 hours,False
564758,176220,connect,ended,41.0,,,Late: 30-60 mins,False
564796,305691,mobile,ended,191.0,,,Late: > 2 hours,False
564802,349142,mobile,ended,-13.0,,,Early,False
564936,409570,mobile,ended,-2.0,,,Early,False
565113,291755,mobile,ended,-6.0,,,Early,False
565199,381857,connect,ended,-66.0,,,Early,False
565421,301799,connect,ended,-64.0,,,Early,False
565428,352738,mobile,ended,-34.0,,,Early,False
550635,409130,mobile,ended,48.0,,,Late: 30-60 mins,False
550758,412213,mobile,ended,98.0,,,Late: 1-2 hours,False
550814,339371,mobile,ended,536.0,518660.0,90.0,Late: > 2 hours,True
550828,273475,mobile,ended,-20.0,,,Early,False
550861,360727,mobile,ended,-235.0,,,Early,False
550894,304068,mobile,ended,-135.0,543851.0,60.0,Early,True
550905,411329,mobile,ended,10.0,,,Late: 0-15 mins,False
550992,278935,connect,ended,-49.0,,,Early,False
551218,379892,mobile,ended,4.0,,,Late: 0-15 mins,False
551228,407937,mobile,ended,12.0,,,Late: 0-15 mins,False
551378,216701,mobile,ended,25.0,,,Late: 15-30 mins,False
551449,356695,mobile,ended,-24.0,,,Early,False
551450,337762,mobile,ended,-59.0,,,Early,False
551493,411803,mobile,ended,36.0,,,Late: 30-60 mins,False
551515,371573,mobile,ended,-255.0,,,Early,False
551633,386413,connect,ended,58.0,,,Late: 30-60 mins,False
551643,392479,mobile,ended,-139.0,553125.0,240.0,Early,True
551867,375834,mobile,ended,96.0,547655.0,120.0,Late: 1-2 hours,True
552022,411269,mobile,ended,118.0,,,Late: 1-2 hours,False
552084,229512,mobile,ended,46.0,,,Late: 30-60 mins,False
552128,324821,connect,ended,86.0,,,Late: 1-2 hours,False
552163,383008,mobile,ended,-16.0,,,Early,False
552203,373605,mobile,ended,-22.0,,,Early,False
552424,350114,mobile,ended,106.0,,,Late: 1-2 hours,False
545420,411239,mobile,ended,41.0,,,Late: 30-60 mins,False
545457,257577,mobile,ended,373.0,,,Late: > 2 hours,False
545721,390467,connect,ended,254.0,,,Late: > 2 hours,False
545935,403526,mobile,ended,233.0,,,Late: > 2 hours,False
545983,371214,connect,ended,-217.0,,,Early,False
546010,409857,mobile,ended,12.0,,,Late: 0-15 mins,False
546147,380038,mobile,ended,-56.0,,,Early,False
546323,409734,mobile,ended,25.0,,,Late: 15-30 mins,False
546514,350149,mobile,ended,296.0,,,Late: > 2 hours,False
546614,394299,mobile,ended,-10.0,,,Early,False
546627,334164,mobile,ended,-3.0,,,Early,False
546813,307263,mobile,ended,16.0,,,Late: 15-30 mins,False
546857,375946,mobile,ended,39.0,,,Late: 30-60 mins,False
546881,396532,mobile,ended,12.0,,,Late: 0-15 mins,False
547075,208087,mobile,ended,145.0,,,Late: > 2 hours,False
547091,407414,mobile,ended,21.0,,,Late: 15-30 mins,False
547100,346402,mobile,ended,200.0,,,Late: > 2 hours,False
547115,334190,connect,ended,93.0,,,Late: 1-2 hours,False
547232,376876,mobile,ended,-45.0,,,Early,False
547256,382640,mobile,ended,0.0,,,Late: 0-15 mins,False
547378,353999,mobile,ended,-381.0,,,Early,False
547508,286395,mobile,ended,21.0,,,Late: 15-30 mins,False
547543,370907,mobile,ended,-16.0,,,Early,False
547795,362595,mobile,ended,-20.0,,,Early,False
547989,408955,mobile,ended,78.0,,,Late: 1-2 hours,False
548039,284799,connect,ended,-73.0,,,Early,False
548277,356383,mobile,ended,-32.0,,,Early,False
548478,406776,mobile,ended,131.0,,,Late: > 2 hours,False
548492,400206,mobile,ended,4.0,,,Late: 0-15 mins,False
548601,376524,mobile,ended,63.0,,,Late: 1-2 hours,False
548606,314522,mobile,ended,-439.0,,,Early,False
548622,308073,connect,ended,29.0,,,Late: 15-30 mins,False
548896,318371,mobile,ended,-89.0,551963.0,330.0,Early,True
548900,189197,mobile,ended,15.0,,,Late: 15-30 mins,False
548902,373547,mobile,ended,-31.0,,,Early,False
548919,409614,mobile,ended,59.0,,,Late: 30-60 mins,False
549072,407410,mobile,ended,-89.0,,,Early,False
549096,395374,mobile,ended,52.0,,,Late: 30-60 mins,False
549117,402674,mobile,ended,107.0,,,Late: 1-2 hours,False
549324,353961,mobile,ended,39.0,,,Late: 30-60 mins,False
549381,309580,connect,ended,-73.0,,,Early,False
549388,396432,mobile,ended,192.0,,,Late: > 2 hours,False
549436,330601,mobile,ended,35.0,,,Late: 30-60 mins,False
549473,412210,mobile,ended,190.0,,,Late: > 2 hours,False
549529,383008,mobile,ended,542.0,,,Late: > 2 hours,False
549621,265528,mobile,ended,118.0,,,Late: 1-2 hours,False
549699,274526,mobile,ended,351.0,,,Late: > 2 hours,False
549707,255377,connect,ended,-56.0,,,Early,False
549835,366410,mobile,ended,5.0,,,Late: 0-15 mins,False
550131,338947,connect,ended,19.0,,,Late: 15-30 mins,False
550202,400932,mobile,ended,-69.0,,,Early,False
550278,338610,mobile,ended,-224.0,,,Early,False
550317,374298,connect,ended,11.0,,,Late: 0-15 mins,False
550583,229646,mobile,ended,3.0,,,Late: 0-15 mins,False
550641,383344,connect,ended,-73.0,,,Early,False
550726,364882,connect,ended,-19.0,,,Early,False
550771,399172,connect,ended,-92.0,,,Early,False
550784,406516,mobile,ended,-37.0,,,Early,False
550806,386413,connect,ended,-18.0,,,Early,False
560777,360551,connect,ended,-25.0,,,Early,False
560798,310810,mobile,ended,-18.0,,,Early,False
560831,390692,mobile,ended,-74.0,,,Early,False
560950,373638,mobile,ended,40.0,,,Late: 30-60 mins,False
560961,324640,mobile,ended,0.0,,,Late: 0-15 mins,False
561062,275364,connect,ended,139.0,,,Late: > 2 hours,False
561114,199863,mobile,ended,26.0,,,Late: 15-30 mins,False
561134,397333,mobile,ended,35.0,,,Late: 30-60 mins,False
561436,378847,mobile,ended,-70.0,,,Early,False
561501,350149,mobile,ended,499.0,,,Late: > 2 hours,False
561712,360929,mobile,ended,-117.0,,,Early,False
561806,221830,mobile,ended,967.0,546263.0,600.0,Late: > 2 hours,True
561893,400181,mobile,ended,52.0,,,Late: 30-60 mins,False
562056,307983,connect,ended,-169.0,,,Early,False
562179,401911,mobile,ended,5.0,,,Late: 0-15 mins,False
559769,377781,mobile,ended,81.0,,,Late: 1-2 hours,False
559895,351349,mobile,ended,52.0,,,Late: 30-60 mins,False
559902,396219,mobile,ended,-28.0,,,Early,False
560059,335864,mobile,ended,754.0,,,Late: > 2 hours,False
560257,413083,mobile,ended,255.0,,,Late: > 2 hours,False
560354,338243,connect,ended,54.0,557661.0,180.0,Late: 30-60 mins,True
560424,340024,mobile,ended,-140.0,,,Early,False
560529,410226,mobile,ended,0.0,,,Late: 0-15 mins,False
560554,389463,mobile,ended,-78.0,,,Early,False
560609,326040,mobile,ended,-12.0,,,Early,False
560632,372647,mobile,ended,-9.0,,,Early,False
560648,408490,mobile,ended,-7.0,,,Early,False
560718,324640,mobile,ended,156.0,542037.0,240.0,Late: > 2 hours,True
560942,357288,connect,ended,46.0,,,Late: 30-60 mins,False
561011,341105,mobile,ended,-29.0,,,Early,False
561165,354026,mobile,ended,11.0,,,Late: 0-15 mins,False
561190,402209,mobile,ended,4.0,,,Late: 0-15 mins,False
561419,391519,connect,ended,-5.0,,,Early,False
561426,400747,mobile,ended,-284.0,,,Early,False
561611,317639,mobile,ended,39.0,,,Late: 30-60 mins,False
561665,264513,mobile,ended,40.0,,,Late: 30-60 mins,False
561781,409541,mobile,ended,128.0,,,Late: > 2 hours,False
561936,399667,mobile,ended,35.0,,,Late: 30-60 mins,False
562053,397698,connect,ended,42.0,,,Late: 30-60 mins,False
562155,359926,mobile,ended,-60.0,,,Early,False
562320,336531,mobile,ended,43.0,,,Late: 30-60 mins,False
562363,294771,mobile,ended,-955.0,,,Early,False
562405,407055,connect,ended,-19.0,,,Early,False
562563,349209,mobile,ended,2.0,,,Late: 0-15 mins,False
562581,392273,mobile,ended,-2732.0,,,Early,False
562612,413896,mobile,ended,-8.0,560091.0,0.0,Early,True
562661,255757,connect,ended,2.0,,,Late: 0-15 mins,False
562675,340699,mobile,ended,-214.0,,,Early,False
562712,374081,connect,ended,-169.0,,,Early,False
562751,336687,mobile,ended,77.0,,,Late: 1-2 hours,False
562880,410643,mobile,ended,21.0,,,Late: 15-30 mins,False
562894,285452,connect,ended,-14.0,560823.0,660.0,Early,True
562928,321752,connect,ended,31.0,,,Late: 30-60 mins,False
562977,405611,connect,ended,210.0,558473.0,120.0,Late: > 2 hours,True
563010,409560,mobile,ended,-43.0,,,Early,False
563090,386086,mobile,ended,39.0,560501.0,0.0,Late: 30-60 mins,True
563126,404153,mobile,ended,61.0,,,Late: 1-2 hours,False
563235,369542,connect,ended,-107.0,,,Early,False
563271,414488,mobile,ended,19.0,,,Late: 15-30 mins,False
563310,366939,mobile,ended,572.0,,,Late: > 2 hours,False
563366,380318,mobile,ended,-107.0,,,Early,False
563517,363133,connect,ended,78.0,565338.0,120.0,Late: 1-2 hours,True
563536,376311,connect,ended,-255.0,,,Early,False
563607,216576,connect,ended,-160.0,,,Early,False
563653,363431,mobile,ended,12.0,,,Late: 0-15 mins,False
563678,389719,mobile,ended,-26.0,,,Early,False
563699,310518,mobile,ended,6.0,,,Late: 0-15 mins,False
563757,225486,connect,ended,7.0,,,Late: 0-15 mins,False
563896,411778,mobile,ended,27.0,,,Late: 15-30 mins,False
563966,410700,mobile,ended,96.0,,,Late: 1-2 hours,False
564155,358023,mobile,ended,-19.0,,,Early,False
564356,283304,mobile,ended,201.0,,,Late: > 2 hours,False
564383,393984,mobile,ended,104.0,,,Late: 1-2 hours,False
564419,415622,mobile,ended,-85.0,,,Early,False
564488,395439,mobile,ended,-929.0,,,Early,False
564501,341062,connect,ended,25.0,,,Late: 15-30 mins,False
564545,364652,connect,ended,-90.0,,,Early,False
564588,277560,mobile,ended,-135.0,,,Early,False
564624,321121,mobile,ended,153.0,,,Late: > 2 hours,False
564784,309980,mobile,ended,41.0,,,Late: 30-60 mins,False
564912,340064,mobile,ended,75.0,533701.0,600.0,Late: 1-2 hours,True
564930,384056,mobile,ended,20.0,,,Late: 15-30 mins,False
565317,385628,connect,ended,-50.0,,,Early,False
565324,281068,mobile,ended,44.0,,,Late: 30-60 mins,False
565332,380731,mobile,ended,89.0,,,Late: 1-2 hours,False
565503,308243,mobile,ended,-79.0,,,Early,False
565782,357880,mobile,ended,-825.0,,,Early,False
565945,410109,mobile,ended,-267.0,,,Early,False
566047,363624,mobile,ended,-15.0,,,Early,False
566068,264759,mobile,ended,5.0,,,Late: 0-15 mins,False
566166,386064,mobile,ended,16.0,,,Late: 15-30 mins,False
566282,403049,mobile,ended,-40.0,,,Early,False
556699,386413,connect,ended,51.0,,,Late: 30-60 mins,False
556744,290726,connect,ended,-85.0,,,Early,False
556965,187740,mobile,ended,4.0,556605.0,0.0,Late: 0-15 mins,True
557164,176445,mobile,ended,-202.0,,,Early,False
557437,358785,mobile,ended,-19.0,,,Early,False
557454,383925,mobile,ended,-102.0,,,Early,False
557456,247820,mobile,ended,80.0,,,Late: 1-2 hours,False
557659,298117,connect,ended,22.0,552177.0,360.0,Late: 15-30 mins,True
557669,364041,mobile,ended,17.0,,,Late: 15-30 mins,False
557696,408715,connect,ended,24.0,,,Late: 15-30 mins,False
557735,383973,mobile,ended,138.0,,,Late: > 2 hours,False
557817,289112,connect,ended,63.0,540139.0,690.0,Late: 1-2 hours,True
557874,378239,mobile,ended,42.0,,,Late: 30-60 mins,False
557886,394894,mobile,ended,279.0,,,Late: > 2 hours,False
557922,411373,mobile,ended,-109.0,,,Early,False
557969,385721,connect,ended,-104.0,551402.0,600.0,Early,True
558059,378355,mobile,ended,-51.0,,,Early,False
558100,354134,mobile,ended,166.0,,,Late: > 2 hours,False
558245,412025,mobile,ended,24.0,,,Late: 15-30 mins,False
558492,410053,mobile,ended,-11.0,,,Early,False
558520,386322,mobile,ended,32.0,558507.0,660.0,Late: 30-60 mins,True
558603,408237,mobile,ended,-106.0,,,Early,False
558654,366981,connect,ended,8.0,542471.0,630.0,Late: 0-15 mins,True
558663,414447,mobile,ended,100.0,,,Late: 1-2 hours,False
558684,412528,mobile,ended,49.0,557553.0,270.0,Late: 30-60 mins,True
558758,347319,mobile,ended,-2.0,,,Early,False
558838,242664,mobile,ended,10.0,,,Late: 0-15 mins,False
559058,369184,mobile,ended,78.0,,,Late: 1-2 hours,False
559180,336873,mobile,ended,-52.0,,,Early,False
559191,392151,mobile,ended,63.0,,,Late: 1-2 hours,False
559193,408744,connect,ended,-107.0,,,Early,False
559214,391125,mobile,ended,79.0,,,Late: 1-2 hours,False
559259,412093,mobile,ended,74.0,553100.0,0.0,Late: 1-2 hours,True
559535,403255,connect,ended,288.0,,,Late: > 2 hours,False
559551,406625,connect,ended,-397.0,,,Early,False
559657,363386,mobile,ended,229.0,555952.0,120.0,Late: > 2 hours,True
559698,265528,mobile,ended,4.0,,,Late: 0-15 mins,False
559701,401475,connect,ended,-51.0,552371.0,600.0,Early,True
559710,400769,mobile,ended,37.0,,,Late: 30-60 mins,False
559824,336935,connect,ended,14.0,,,Late: 0-15 mins,False
559931,334243,mobile,ended,-5.0,,,Early,False
559943,359358,connect,ended,13.0,,,Late: 0-15 mins,False
560462,350873,connect,ended,-72.0,,,Early,False
560476,289396,mobile,ended,-41.0,,,Early,False
560498,401953,mobile,ended,8.0,,,Late: 0-15 mins,False
560605,383126,mobile,ended,65.0,,,Late: 1-2 hours,False
560748,409992,mobile,ended,-35.0,,,Early,False
560841,378939,mobile,ended,149.0,,,Late: > 2 hours,False
560985,316449,mobile,ended,67.0,,,Late: 1-2 hours,False
561079,376652,mobile,ended,11.0,560197.0,0.0,Late: 0-15 mins,True
561322,399667,mobile,ended,22.0,,,Late: 15-30 mins,False
561774,414315,mobile,ended,-3.0,,,Early,False
561879,322025,mobile,ended,1527.0,,,Late: > 2 hours,False
561977,370564,mobile,ended,150.0,,,Late: > 2 hours,False
562280,284054,mobile,ended,62.0,,,Late: 1-2 hours,False
562319,413001,mobile,ended,152.0,,,Late: > 2 hours,False
562335,367627,mobile,ended,84.0,565711.0,600.0,Late: 1-2 hours,True
562462,318911,mobile,ended,9.0,,,Late: 0-15 mins,False
562598,317387,mobile,ended,-5.0,,,Early,False
562768,409238,mobile,ended,-85.0,,,Early,False
562867,358772,connect,ended,-37.0,,,Early,False
562916,376478,mobile,ended,-181.0,,,Early,False
563135,406617,mobile,ended,35.0,,,Late: 30-60 mins,False
563146,285452,connect,ended,21.0,,,Late: 15-30 mins,False
563160,320481,mobile,ended,3.0,,,Late: 0-15 mins,False
563463,373316,mobile,ended,25.0,,,Late: 15-30 mins,False
563573,376109,mobile,ended,1.0,,,Late: 0-15 mins,False
563727,399394,mobile,ended,-25.0,,,Early,False
563850,317819,mobile,ended,-58.0,,,Early,False
564001,360334,mobile,ended,1652.0,,,Late: > 2 hours,False
560125,386843,mobile,ended,15.0,,,Late: 15-30 mins,False
560136,389565,mobile,ended,-45.0,,,Early,False
560362,256882,mobile,ended,14.0,,,Late: 0-15 mins,False
560514,206646,mobile,ended,157.0,,,Late: > 2 hours,False
560681,346305,mobile,ended,-21.0,,,Early,False
560684,399524,connect,ended,156.0,,,Late: > 2 hours,False
560821,398243,mobile,ended,-34.0,,,Early,False
560826,406902,mobile,ended,64.0,556895.0,660.0,Late: 1-2 hours,True
560909,224455,mobile,ended,-39.0,,,Early,False
561194,181625,connect,ended,-189.0,,,Early,False
561226,206938,mobile,ended,96.0,,,Late: 1-2 hours,False
540198,371354,connect,ended,193.0,,,Late: > 2 hours,False
540233,384532,mobile,ended,505.0,,,Late: > 2 hours,False
540313,222072,mobile,ended,-88.0,,,Early,False
540375,361468,connect,ended,-641.0,,,Early,False
540407,349406,mobile,ended,0.0,,,Late: 0-15 mins,False
540415,313077,mobile,ended,-149.0,,,Early,False
540443,410109,mobile,ended,-107.0,,,Early,False
540526,378746,mobile,ended,116.0,,,Late: 1-2 hours,False
540638,408561,mobile,ended,-105.0,,,Early,False
540666,386325,mobile,ended,-156.0,,,Early,False
540850,393078,mobile,ended,-24.0,,,Early,False
540927,397217,connect,ended,-98.0,,,Early,False
541156,402562,connect,ended,16.0,,,Late: 15-30 mins,False
541188,403672,mobile,ended,76.0,,,Late: 1-2 hours,False
541222,293971,mobile,ended,1194.0,,,Late: > 2 hours,False
541263,404871,mobile,ended,30.0,,,Late: 30-60 mins,False
541268,396435,connect,ended,-121.0,,,Early,False
541294,366866,mobile,ended,-158.0,540776.0,120.0,Early,True
541317,406999,mobile,ended,-48.0,,,Early,False
541324,375331,mobile,ended,-15.0,,,Early,False
541345,313012,mobile,ended,-2.0,,,Early,False
541355,344762,mobile,ended,101.0,,,Late: 1-2 hours,False
541526,410222,mobile,ended,219.0,,,Late: > 2 hours,False
541682,394018,mobile,ended,-51.0,,,Early,False
541797,195966,mobile,ended,274.0,,,Late: > 2 hours,False
541919,394781,mobile,ended,-69.0,,,Early,False
541942,391618,connect,ended,144.0,531518.0,60.0,Late: > 2 hours,True
541989,291982,mobile,ended,839.0,,,Late: > 2 hours,False
542018,384468,mobile,ended,-64.0,,,Early,False
542100,408830,mobile,ended,-9.0,,,Early,False
542198,407973,mobile,ended,-22.0,,,Early,False
542468,224223,mobile,ended,-10.0,,,Early,False
542551,369493,mobile,ended,-829.0,,,Early,False
542558,386880,mobile,ended,162.0,,,Late: > 2 hours,False
542598,348526,connect,ended,148.0,545276.0,510.0,Late: > 2 hours,True
542662,364913,mobile,ended,13.0,,,Late: 0-15 mins,False
542746,334118,mobile,ended,-49.0,,,Early,False
542788,339149,mobile,ended,-35.0,,,Early,False
543008,363761,mobile,ended,1341.0,567693.0,720.0,Late: > 2 hours,True
543030,317000,mobile,ended,595.0,,,Late: > 2 hours,False
543094,294179,mobile,ended,-129.0,,,Early,False
543266,410596,mobile,ended,207.0,,,Late: > 2 hours,False
543312,409676,mobile,ended,-13.0,,,Early,False
543445,401839,mobile,ended,195.0,,,Late: > 2 hours,False
543624,193292,mobile,ended,-297.0,,,Early,False
543744,389018,mobile,ended,91.0,,,Late: 1-2 hours,False
544179,310810,mobile,ended,29.0,,,Late: 15-30 mins,False
544186,390467,connect,ended,65.0,542241.0,690.0,Late: 1-2 hours,True
544217,401262,mobile,ended,53.0,,,Late: 30-60 mins,False
544445,195888,mobile,ended,-22.0,544632.0,690.0,Early,True
544659,377509,mobile,ended,-112.0,,,Early,False
544662,357651,mobile,ended,27.0,,,Late: 15-30 mins,False
544712,408844,mobile,ended,-27.0,537812.0,600.0,Early,True
561282,405938,mobile,ended,-40.0,,,Early,False
561377,411892,mobile,ended,72.0,,,Late: 1-2 hours,False
561444,367627,mobile,ended,35.0,,,Late: 30-60 mins,False
561634,381848,mobile,ended,-53.0,,,Early,False
561674,385642,mobile,ended,-172.0,,,Early,False
561779,307983,connect,ended,-17.0,,,Early,False
561907,222072,mobile,ended,235.0,,,Late: > 2 hours,False
561988,403526,mobile,ended,806.0,,,Late: > 2 hours,False
562013,310918,connect,ended,15.0,,,Late: 15-30 mins,False
562044,393750,mobile,ended,486.0,,,Late: > 2 hours,False
562246,372293,mobile,ended,66.0,,,Late: 1-2 hours,False
562260,394085,mobile,ended,22.0,,,Late: 15-30 mins,False
562601,359365,mobile,ended,36.0,,,Late: 30-60 mins,False
562839,240686,mobile,ended,-287.0,,,Early,False
562858,385273,mobile,ended,357.0,,,Late: > 2 hours,False
562997,408402,mobile,ended,39.0,,,Late: 30-60 mins,False
563314,409830,mobile,ended,-9.0,,,Early,False
563526,388154,mobile,ended,-3.0,,,Early,False
563616,383443,connect,ended,-42.0,,,Early,False
563665,201933,mobile,ended,-39.0,,,Early,False
563869,311923,connect,ended,-43.0,,,Early,False
564000,384594,mobile,ended,470.0,,,Late: > 2 hours,False
564024,402513,mobile,ended,-4.0,,,Early,False
564028,398802,mobile,ended,448.0,,,Late: > 2 hours,False
564105,392221,mobile,ended,-3.0,,,Early,False
550841,405481,mobile,ended,870.0,,,Late: > 2 hours,False
550851,401259,mobile,ended,57.0,,,Late: 30-60 mins,False
550903,389785,connect,ended,-18.0,540617.0,180.0,Early,True
550945,392147,mobile,ended,-95.0,,,Early,False
550982,404496,mobile,ended,-15.0,,,Early,False
550993,297748,mobile,ended,92.0,,,Late: 1-2 hours,False
551050,390486,mobile,ended,91.0,,,Late: 1-2 hours,False
551055,409197,mobile,ended,-91.0,543333.0,240.0,Early,True
551101,411694,mobile,ended,-6.0,,,Early,False
551198,224728,mobile,ended,48.0,,,Late: 30-60 mins,False
551301,367531,mobile,ended,235.0,,,Late: > 2 hours,False
551352,400088,mobile,ended,138.0,,,Late: > 2 hours,False
551379,386710,mobile,ended,147.0,,,Late: > 2 hours,False
551382,403430,mobile,ended,525.0,,,Late: > 2 hours,False
551387,315040,mobile,ended,144.0,,,Late: > 2 hours,False
551522,396034,connect,ended,0.0,,,Late: 0-15 mins,False
551571,366844,mobile,ended,24.0,,,Late: 15-30 mins,False
551717,366164,connect,ended,-173.0,,,Early,False
551889,412772,mobile,ended,-102.0,,,Early,False
552107,401649,connect,ended,92.0,,,Late: 1-2 hours,False
552180,401088,mobile,ended,13.0,,,Late: 0-15 mins,False
552249,226544,connect,ended,-70.0,,,Early,False
552306,356673,mobile,ended,-72.0,551565.0,180.0,Early,True
552404,164960,connect,ended,-19.0,,,Early,False
552465,408363,mobile,ended,38.0,,,Late: 30-60 mins,False
552608,386961,mobile,ended,93.0,,,Late: 1-2 hours,False
552765,366981,connect,ended,-10.0,544722.0,420.0,Early,True
552815,408666,mobile,ended,6.0,,,Late: 0-15 mins,False
552944,349308,mobile,ended,-143.0,,,Early,False
552981,389035,mobile,ended,-6.0,,,Early,False
553206,404130,connect,ended,18.0,,,Late: 15-30 mins,False
553304,392633,mobile,ended,49.0,,,Late: 30-60 mins,False
553327,311841,mobile,ended,-176.0,,,Early,False
